# Region type : patch pressure_outlet
# Faces       : 11534
# Area        : 3.696967e-03
# Scale factor: 1.000000e+00
# Time        	areaAverage(U)
460           	(2.527253e-06 -4.614890e-06 9.998913e-04)
461           	(2.523380e-06 -4.584535e-06 9.998915e-04)
462           	(2.516609e-06 -4.518846e-06 9.998888e-04)
463           	(2.518477e-06 -4.483979e-06 9.999674e-04)
464           	(2.494021e-06 -4.517804e-06 9.999318e-04)
465           	(2.498826e-06 -4.434926e-06 9.998686e-04)
466           	(2.499061e-06 -4.384605e-06 9.998395e-04)
467           	(2.493419e-06 -4.370481e-06 9.998369e-04)
468           	(2.484909e-06 -4.367248e-06 9.998503e-04)
469           	(2.479262e-06 -4.360429e-06 9.998661e-04)
470           	(2.476397e-06 -4.345874e-06 9.998788e-04)
471           	(2.470708e-06 -4.323043e-06 9.998870e-04)
472           	(2.466246e-06 -4.297231e-06 9.998909e-04)
473           	(2.462358e-06 -4.269590e-06 9.998910e-04)
474           	(2.455911e-06 -4.207218e-06 9.998890e-04)
475           	(2.457247e-06 -4.175547e-06 9.999679e-04)
476           	(2.432776e-06 -4.211570e-06 9.999334e-04)
477           	(2.438022e-06 -4.132343e-06 9.998708e-04)
478           	(2.438418e-06 -4.084929e-06 9.998416e-04)
479           	(2.432692e-06 -4.072955e-06 9.998382e-04)
480           	(2.424681e-06 -4.072285e-06 9.998508e-04)
481           	(2.419376e-06 -4.067959e-06 9.998661e-04)
482           	(2.417265e-06 -4.055892e-06 9.998788e-04)
483           	(2.412188e-06 -4.035725e-06 9.998873e-04)
484           	(2.407606e-06 -4.012037e-06 9.998917e-04)
485           	(2.404612e-06 -3.951459e-06 9.998921e-04)
486           	(2.406920e-06 -3.920681e-06 9.999740e-04)
487           	(2.381067e-06 -3.957208e-06 9.999373e-04)
488           	(2.390064e-06 -3.878263e-06 9.998712e-04)
489           	(2.390684e-06 -3.830045e-06 9.998389e-04)
490           	(2.384233e-06 -3.818835e-06 9.998340e-04)
491           	(2.379717e-06 -3.819553e-06 9.998461e-04)
492           	(2.374256e-06 -3.816683e-06 9.998628e-04)
493           	(2.370588e-06 -3.805189e-06 9.998768e-04)
494           	(2.368738e-06 -3.787221e-06 9.998866e-04)
495           	(2.363854e-06 -3.764297e-06 9.998914e-04)
496           	(2.358631e-06 -3.740257e-06 9.998918e-04)
497           	(2.354991e-06 -3.681751e-06 9.998888e-04)
498           	(2.356709e-06 -3.653582e-06 9.999677e-04)
499           	(2.331155e-06 -3.693005e-06 9.999320e-04)
500           	(2.340346e-06 -3.617896e-06 9.998687e-04)
501           	(2.340925e-06 -3.573435e-06 9.998395e-04)
502           	(2.334082e-06 -3.565169e-06 9.998369e-04)
503           	(2.329138e-06 -3.568691e-06 9.998500e-04)
504           	(2.323607e-06 -3.567986e-06 9.998661e-04)
505           	(2.319766e-06 -3.558915e-06 9.998786e-04)
506           	(2.317695e-06 -3.543114e-06 9.998869e-04)
507           	(2.312686e-06 -3.522336e-06 9.998908e-04)
508           	(2.307703e-06 -3.500397e-06 9.998911e-04)
509           	(2.304867e-06 -3.444520e-06 9.998888e-04)
510           	(2.306704e-06 -3.418913e-06 9.999679e-04)
511           	(2.281059e-06 -3.460058e-06 9.999332e-04)
512           	(2.289412e-06 -3.387103e-06 9.998708e-04)
513           	(2.290255e-06 -3.344908e-06 9.998415e-04)
514           	(2.283334e-06 -3.338514e-06 9.998383e-04)
515           	(2.278765e-06 -3.344132e-06 9.998506e-04)
516           	(2.273490e-06 -3.345265e-06 9.998662e-04)
517           	(2.270236e-06 -3.338383e-06 9.998788e-04)
518           	(2.269028e-06 -3.324809e-06 9.998872e-04)
519           	(2.264423e-06 -3.306277e-06 9.998916e-04)
520           	(2.260104e-06 -3.251046e-06 9.998922e-04)
521           	(2.265715e-06 -3.226384e-06 9.999741e-04)
522           	(2.240192e-06 -3.268237e-06 9.999376e-04)
523           	(2.247359e-06 -3.193655e-06 9.998714e-04)
524           	(2.251147e-06 -3.151990e-06 9.998391e-04)
525           	(2.244217e-06 -3.145435e-06 9.998342e-04)
526           	(2.238625e-06 -3.151322e-06 9.998465e-04)
527           	(2.236987e-06 -3.154108e-06 9.998628e-04)
528           	(2.233418e-06 -3.147932e-06 9.998770e-04)
529           	(2.230547e-06 -3.134564e-06 9.998866e-04)
530           	(2.228975e-06 -3.117524e-06 9.998914e-04)
531           	(2.224179e-06 -3.097959e-06 9.998916e-04)
532           	(2.219531e-06 -3.044131e-06 9.998888e-04)
533           	(2.224513e-06 -3.021486e-06 9.999674e-04)
534           	(2.198661e-06 -3.065406e-06 9.999319e-04)
535           	(2.206249e-06 -2.994197e-06 9.998686e-04)
536           	(2.210416e-06 -2.955421e-06 9.998394e-04)
537           	(2.203453e-06 -2.951203e-06 9.998368e-04)
538           	(2.197642e-06 -2.959132e-06 9.998500e-04)
539           	(2.195520e-06 -2.963928e-06 9.998658e-04)
540           	(2.191858e-06 -2.959330e-06 9.998786e-04)
541           	(2.188801e-06 -2.947241e-06 9.998867e-04)
542           	(2.187204e-06 -2.932029e-06 9.998908e-04)
543           	(2.182205e-06 -2.914126e-06 9.998910e-04)
544           	(2.178201e-06 -2.862696e-06 9.998890e-04)
545           	(2.183225e-06 -2.841828e-06 9.999678e-04)
546           	(2.158016e-06 -2.887599e-06 9.999333e-04)
547           	(2.165243e-06 -2.818498e-06 9.998707e-04)
548           	(2.169272e-06 -2.781812e-06 9.998414e-04)
549           	(2.162606e-06 -2.779529e-06 9.998382e-04)
550           	(2.156820e-06 -2.788717e-06 9.998508e-04)
551           	(2.154664e-06 -2.795062e-06 9.998662e-04)
552           	(2.150979e-06 -2.792129e-06 9.998791e-04)
553           	(2.148369e-06 -2.782240e-06 9.998875e-04)
554           	(2.147309e-06 -2.768803e-06 9.998919e-04)
555           	(2.142961e-06 -2.717446e-06 9.998924e-04)
556           	(2.146855e-06 -2.696328e-06 9.999744e-04)
557           	(2.124941e-06 -2.743140e-06 9.999376e-04)
558           	(2.132408e-06 -2.672349e-06 9.998715e-04)
559           	(2.135054e-06 -2.634007e-06 9.998390e-04)
560           	(2.131440e-06 -2.632255e-06 9.998341e-04)
561           	(2.125573e-06 -2.641551e-06 9.998463e-04)
562           	(2.122825e-06 -2.647719e-06 9.998628e-04)
563           	(2.122879e-06 -2.646033e-06 9.998767e-04)
564           	(2.120191e-06 -2.636439e-06 9.998866e-04)
565           	(2.117487e-06 -2.622570e-06 9.998913e-04)
566           	(2.115642e-06 -2.607346e-06 9.998915e-04)
567           	(2.111214e-06 -2.556895e-06 9.998886e-04)
568           	(2.114632e-06 -2.537405e-06 9.999674e-04)
569           	(2.092448e-06 -2.585824e-06 9.999316e-04)
570           	(2.099456e-06 -2.517669e-06 9.998686e-04)
571           	(2.102672e-06 -2.482175e-06 9.998394e-04)
572           	(2.099690e-06 -2.482629e-06 9.998368e-04)
573           	(2.094018e-06 -2.493901e-06 9.998499e-04)
574           	(2.090679e-06 -2.501523e-06 9.998659e-04)
575           	(2.090441e-06 -2.501381e-06 9.998784e-04)
576           	(2.087474e-06 -2.492942e-06 9.998868e-04)
577           	(2.084484e-06 -2.480577e-06 9.998907e-04)
578           	(2.082597e-06 -2.467043e-06 9.998911e-04)
579           	(2.077962e-06 -2.418306e-06 9.998891e-04)
580           	(2.081709e-06 -2.400732e-06 9.999682e-04)
581           	(2.060051e-06 -2.450600e-06 9.999333e-04)
582           	(2.067098e-06 -2.384784e-06 9.998710e-04)
583           	(2.069756e-06 -2.350797e-06 9.998416e-04)
584           	(2.066280e-06 -2.352856e-06 9.998385e-04)
585           	(2.060506e-06 -2.365353e-06 9.998509e-04)
586           	(2.057157e-06 -2.374214e-06 9.998665e-04)
587           	(2.056649e-06 -2.375255e-06 9.998790e-04)
588           	(2.053513e-06 -2.368258e-06 9.998877e-04)
589           	(2.051282e-06 -2.357347e-06 9.998918e-04)
590           	(2.050551e-06 -2.309943e-06 9.998923e-04)
591           	(2.054406e-06 -2.291534e-06 9.999741e-04)
592           	(2.031411e-06 -2.340968e-06 9.999375e-04)
593           	(2.042128e-06 -2.273969e-06 9.998712e-04)
594           	(2.044998e-06 -2.238428e-06 9.998390e-04)
595           	(2.039858e-06 -2.238888e-06 9.998339e-04)
596           	(2.037099e-06 -2.252017e-06 9.998462e-04)
597           	(2.033701e-06 -2.260548e-06 9.998626e-04)
598           	(2.032517e-06 -2.261392e-06 9.998768e-04)
599           	(2.033369e-06 -2.255010e-06 9.998864e-04)
600           	(2.030769e-06 -2.244096e-06 9.998913e-04)
601           	(2.028034e-06 -2.231177e-06 9.998914e-04)
602           	(2.026837e-06 -2.184730e-06 9.998886e-04)
603           	(2.030307e-06 -2.167293e-06 9.999673e-04)
604           	(2.006897e-06 -2.218408e-06 9.999317e-04)
605           	(2.016996e-06 -2.153748e-06 9.998684e-04)
606           	(2.019546e-06 -2.120768e-06 9.998395e-04)
607           	(2.015088e-06 -2.123513e-06 9.998369e-04)
608           	(2.012747e-06 -2.138312e-06 9.998501e-04)
609           	(2.009380e-06 -2.148407e-06 9.998660e-04)
610           	(2.007747e-06 -2.150587e-06 9.998788e-04)
611           	(2.007839e-06 -2.145690e-06 9.998869e-04)
612           	(2.004636e-06 -2.135756e-06 9.998911e-04)
613           	(2.001746e-06 -2.124501e-06 9.998913e-04)
614           	(2.000023e-06 -2.079471e-06 9.998893e-04)
615           	(2.003084e-06 -2.063769e-06 9.999682e-04)
616           	(1.979523e-06 -2.115590e-06 9.999336e-04)
617           	(1.990053e-06 -2.053172e-06 9.998710e-04)
618           	(1.992967e-06 -2.021391e-06 9.998416e-04)
619           	(1.988411e-06 -2.025251e-06 9.998383e-04)
620           	(1.985649e-06 -2.040937e-06 9.998507e-04)
621           	(1.982448e-06 -2.052135e-06 9.998662e-04)
622           	(1.980961e-06 -2.055074e-06 9.998790e-04)
623           	(1.980991e-06 -2.051166e-06 9.998874e-04)
624           	(1.977790e-06 -2.041992e-06 9.998918e-04)
625           	(1.975459e-06 -1.996323e-06 9.998922e-04)
626           	(1.982710e-06 -1.981150e-06 9.999741e-04)
627           	(1.959855e-06 -2.032522e-06 9.999373e-04)
628           	(1.969448e-06 -1.967240e-06 9.998713e-04)
629           	(1.975664e-06 -1.934924e-06 9.998388e-04)
630           	(1.971029e-06 -1.937662e-06 9.998339e-04)
631           	(1.967308e-06 -1.952387e-06 9.998461e-04)
632           	(1.967092e-06 -1.964290e-06 9.998626e-04)
633           	(1.965239e-06 -1.966843e-06 9.998767e-04)
634           	(1.964269e-06 -1.962677e-06 9.998865e-04)
635           	(1.964579e-06 -1.954283e-06 9.998912e-04)
636           	(1.961754e-06 -1.943858e-06 9.998917e-04)
637           	(1.959588e-06 -1.898605e-06 9.998887e-04)
638           	(1.966107e-06 -1.884648e-06 9.999675e-04)
639           	(1.942507e-06 -1.937585e-06 9.999318e-04)
640           	(1.951482e-06 -1.875019e-06 9.998687e-04)
641           	(1.957093e-06 -1.844726e-06 9.998396e-04)
642           	(1.951908e-06 -1.849253e-06 9.998372e-04)
643           	(1.947532e-06 -1.865669e-06 9.998503e-04)
644           	(1.946916e-06 -1.879005e-06 9.998662e-04)
645           	(1.944895e-06 -1.882471e-06 9.998788e-04)
646           	(1.943866e-06 -1.879288e-06 9.998871e-04)
647           	(1.944446e-06 -1.871972e-06 9.998908e-04)
648           	(1.941159e-06 -1.862743e-06 9.998912e-04)
649           	(1.938512e-06 -1.818973e-06 9.998890e-04)
650           	(1.944936e-06 -1.806290e-06 9.999680e-04)
651           	(1.921397e-06 -1.859603e-06 9.999334e-04)
652           	(1.930322e-06 -1.798639e-06 9.998710e-04)
653           	(1.935506e-06 -1.769098e-06 9.998414e-04)
654           	(1.930411e-06 -1.774583e-06 9.998383e-04)
655           	(1.926330e-06 -1.791483e-06 9.998506e-04)
656           	(1.926451e-06 -1.805537e-06 9.998662e-04)
657           	(1.924943e-06 -1.809607e-06 9.998788e-04)
658           	(1.924004e-06 -1.807306e-06 9.998875e-04)
659           	(1.924519e-06 -1.800989e-06 9.998916e-04)
660           	(1.921826e-06 -1.757036e-06 9.998922e-04)
661           	(1.927441e-06 -1.742810e-06 9.999739e-04)
662           	(1.907319e-06 -1.797078e-06 9.999373e-04)
663           	(1.916138e-06 -1.733218e-06 9.998713e-04)
664           	(1.920479e-06 -1.702039e-06 9.998390e-04)
665           	(1.918546e-06 -1.707478e-06 9.998339e-04)
666           	(1.914585e-06 -1.723652e-06 9.998464e-04)
667           	(1.913378e-06 -1.737014e-06 9.998627e-04)
668           	(1.914592e-06 -1.742145e-06 9.998769e-04)
669           	(1.913266e-06 -1.739493e-06 9.998866e-04)
670           	(1.912036e-06 -1.732560e-06 9.998916e-04)
671           	(1.911997e-06 -1.724413e-06 9.998918e-04)
672           	(1.908711e-06 -1.680632e-06 9.998890e-04)
673           	(1.913571e-06 -1.667840e-06 9.999676e-04)
674           	(1.892732e-06 -1.723026e-06 9.999320e-04)
675           	(1.901222e-06 -1.661536e-06 9.998688e-04)
676           	(1.905644e-06 -1.632549e-06 9.998396e-04)
677           	(1.904050e-06 -1.639560e-06 9.998368e-04)
678           	(1.899682e-06 -1.657282e-06 9.998502e-04)
679           	(1.898092e-06 -1.671179e-06 9.998660e-04)
680           	(1.899066e-06 -1.677324e-06 9.998787e-04)
681           	(1.897470e-06 -1.675425e-06 9.998869e-04)
682           	(1.896040e-06 -1.668735e-06 9.998909e-04)
683           	(1.895544e-06 -1.661403e-06 9.998910e-04)
684           	(1.892251e-06 -1.619063e-06 9.998890e-04)
685           	(1.897148e-06 -1.607141e-06 9.999679e-04)
686           	(1.876778e-06 -1.662582e-06 9.999333e-04)
687           	(1.885834e-06 -1.602786e-06 9.998708e-04)
688           	(1.890154e-06 -1.574688e-06 9.998415e-04)
689           	(1.888181e-06 -1.582639e-06 9.998381e-04)
690           	(1.883781e-06 -1.600775e-06 9.998507e-04)
691           	(1.882204e-06 -1.615506e-06 9.998661e-04)
692           	(1.883251e-06 -1.622196e-06 9.998788e-04)
693           	(1.881572e-06 -1.620918e-06 9.998874e-04)
694           	(1.880167e-06 -1.615666e-06 9.998918e-04)
695           	(1.880322e-06 -1.573587e-06 9.998922e-04)
696           	(1.885669e-06 -1.561018e-06 9.999743e-04)
697           	(1.864426e-06 -1.615924e-06 9.999375e-04)
698           	(1.876334e-06 -1.554846e-06 9.998715e-04)
699           	(1.880488e-06 -1.524718e-06 9.998392e-04)
700           	(1.876795e-06 -1.531116e-06 9.998343e-04)
701           	(1.875502e-06 -1.549750e-06 9.998463e-04)
702           	(1.873424e-06 -1.563872e-06 9.998629e-04)
703           	(1.872890e-06 -1.569846e-06 9.998769e-04)
704           	(1.874218e-06 -1.569107e-06 9.998866e-04)
705           	(1.872496e-06 -1.563259e-06 9.998914e-04)
706           	(1.871166e-06 -1.555868e-06 9.998917e-04)
707           	(1.871569e-06 -1.514373e-06 9.998886e-04)
708           	(1.876203e-06 -1.502385e-06 9.999675e-04)
709           	(1.854099e-06 -1.558579e-06 9.999317e-04)
710           	(1.865578e-06 -1.499452e-06 9.998686e-04)
711           	(1.869184e-06 -1.470601e-06 9.998394e-04)
712           	(1.865719e-06 -1.478450e-06 9.998368e-04)
713           	(1.864025e-06 -1.498233e-06 9.998499e-04)
714           	(1.861660e-06 -1.512992e-06 9.998660e-04)
715           	(1.861096e-06 -1.519052e-06 9.998786e-04)
716           	(1.862756e-06 -1.519442e-06 9.998869e-04)
717           	(1.861421e-06 -1.514061e-06 9.998908e-04)
718           	(1.859737e-06 -1.507494e-06 9.998911e-04)
719           	(1.859560e-06 -1.466798e-06 9.998889e-04)
720           	(1.863988e-06 -1.456011e-06 9.999680e-04)
721           	(1.841706e-06 -1.512359e-06 9.999332e-04)
722           	(1.853137e-06 -1.454403e-06 9.998708e-04)
723           	(1.856500e-06 -1.426850e-06 9.998416e-04)
724           	(1.852659e-06 -1.435162e-06 9.998384e-04)
725           	(1.851013e-06 -1.455442e-06 9.998508e-04)
726           	(1.848852e-06 -1.471005e-06 9.998665e-04)
727           	(1.848696e-06 -1.478410e-06 9.998790e-04)
728           	(1.849784e-06 -1.479282e-06 9.998877e-04)
729           	(1.847995e-06 -1.474684e-06 9.998920e-04)
730           	(1.846504e-06 -1.433420e-06 9.998926e-04)
731           	(1.854558e-06 -1.422390e-06 9.999743e-04)
732           	(1.832238e-06 -1.477944e-06 9.999377e-04)
733           	(1.842337e-06 -1.417251e-06 9.998715e-04)
734           	(1.849021e-06 -1.388814e-06 9.998391e-04)
735           	(1.845031e-06 -1.395453e-06 9.998340e-04)
736           	(1.842487e-06 -1.414549e-06 9.998464e-04)
737           	(1.843671e-06 -1.430713e-06 9.998626e-04)
738           	(1.842986e-06 -1.437333e-06 9.998769e-04)
739           	(1.843156e-06 -1.436969e-06 9.998865e-04)
740           	(1.844035e-06 -1.432709e-06 9.998913e-04)
741           	(1.842053e-06 -1.425831e-06 9.998915e-04)
742           	(1.840388e-06 -1.384697e-06 9.998887e-04)
743           	(1.847644e-06 -1.374266e-06 9.999673e-04)
744           	(1.824848e-06 -1.430609e-06 9.999318e-04)
745           	(1.834931e-06 -1.371927e-06 9.998686e-04)
746           	(1.841702e-06 -1.345214e-06 9.998395e-04)
747           	(1.838071e-06 -1.353640e-06 9.998368e-04)
748           	(1.835019e-06 -1.373836e-06 9.998500e-04)
749           	(1.835818e-06 -1.390579e-06 9.998658e-04)
750           	(1.834564e-06 -1.397550e-06 9.998786e-04)
751           	(1.834355e-06 -1.398004e-06 9.998868e-04)
752           	(1.835264e-06 -1.394770e-06 9.998909e-04)
753           	(1.832649e-06 -1.388157e-06 9.998912e-04)
754           	(1.830601e-06 -1.348327e-06 9.998892e-04)
755           	(1.837591e-06 -1.338891e-06 9.999681e-04)
756           	(1.814837e-06 -1.396307e-06 9.999336e-04)
757           	(1.824957e-06 -1.338528e-06 9.998710e-04)
758           	(1.831213e-06 -1.313188e-06 9.998418e-04)
759           	(1.827079e-06 -1.322194e-06 9.998385e-04)
760           	(1.823805e-06 -1.342664e-06 9.998510e-04)
761           	(1.824269e-06 -1.359793e-06 9.998664e-04)
762           	(1.823127e-06 -1.367859e-06 9.998791e-04)
763           	(1.822438e-06 -1.368606e-06 9.998875e-04)
764           	(1.823247e-06 -1.365454e-06 9.998918e-04)
765           	(1.821253e-06 -1.324656e-06 9.998923e-04)
766           	(1.827964e-06 -1.314060e-06 9.999742e-04)
767           	(1.808985e-06 -1.371128e-06 9.999374e-04)
768           	(1.818791e-06 -1.311154e-06 9.998714e-04)
769           	(1.824044e-06 -1.282625e-06 9.998389e-04)
770           	(1.822886e-06 -1.291231e-06 9.998339e-04)
771           	(1.819469e-06 -1.310624e-06 9.998461e-04)
772           	(1.818858e-06 -1.326767e-06 9.998627e-04)
773           	(1.820550e-06 -1.334518e-06 9.998767e-04)
774           	(1.819935e-06 -1.334946e-06 9.998866e-04)
775           	(1.819671e-06 -1.330660e-06 9.998913e-04)
776           	(1.820633e-06 -1.325838e-06 9.998916e-04)
777           	(1.818762e-06 -1.285004e-06 9.998885e-04)
778           	(1.824647e-06 -1.275031e-06 9.999674e-04)
779           	(1.804779e-06 -1.333025e-06 9.999316e-04)
780           	(1.813954e-06 -1.275054e-06 9.998686e-04)
781           	(1.818857e-06 -1.248402e-06 9.998395e-04)
782           	(1.817533e-06 -1.258158e-06 9.998370e-04)
783           	(1.813491e-06 -1.278696e-06 9.998502e-04)
784           	(1.812160e-06 -1.295631e-06 9.998662e-04)
785           	(1.813655e-06 -1.304308e-06 9.998787e-04)
786           	(1.812663e-06 -1.305445e-06 9.998871e-04)
787           	(1.812426e-06 -1.302030e-06 9.998910e-04)
788           	(1.812666e-06 -1.297663e-06 9.998914e-04)
789           	(1.810144e-06 -1.258104e-06 9.998892e-04)
